1,,
Time (s),Intensity (a.u.),
77.70625305,50.39753723,
77.71875,48.10776138,
77.73125458,50.01923752,
77.74375153,53.39123535,
77.75624847,50.10632706,
77.76875305,49.6619873,
77.78125,52.25714493,
77.79375458,51.12316132,
77.80625153,50.23303986,
77.81874847,55.13211441,
77.83125305,51.65907669,
77.84375,55.69782639,
77.85625458,49.19102478,
77.86875153,51.22950745,
77.88124847,51.5964241,
77.89375305,48.86676407,
77.90625,52.2541008,
77.91875458,51.73286057,
77.93125153,49.00204849,
77.94374847,48.95738983,
77.95625305,49.59939194,
77.96875,51.66194153,
77.98125458,50.95458984,
77.99375153,50.94651031,
78.00624847,50.87358475,
78.01875305,50.46224976,
78.03125,52.09690094,
78.04375458,51.61206436,
78.05625153,49.71443558,
78.06874847,50.90396118,
78.08125305,50.62804413,
78.09375,51.05410004,
78.10625458,48.91729736,
78.11875153,49.76792145,
78.13124847,52.61813354,
78.14375305,49.69743729,
78.15625,47.06484222,
78.16875458,52.20729446,
78.18125153,48.78675079,
78.19374847,50.58660507,
78.20625305,47.22872925,
78.21875,48.98870468,
78.23125458,49.91764832,
78.24375153,49.84306335,
78.25624847,51.42415237,
78.26875305,51.16696548,
78.28125,51.05678558,
78.29375458,51.21328354,
78.30625153,47.29643631,
78.31874847,53.50601578,
78.33125305,51.16394806,
78.34375,49.06872177,
78.35625458,49.66802979,
78.36875153,53.76344299,
78.38124847,52.67926407,
78.39375305,49.90451813,
78.40625,50.74511719,
78.41875458,47.47319794,
78.43125153,51.36766434,
78.44374847,50.61664963,
78.45625305,50.13463211,
78.46875,51.39295197,
78.48125458,48.7293663,
78.49375153,47.77763367,
78.50624847,47.51480865,
78.51875305,52.52867508,
78.53125,52.54431915,
78.54375458,48.95727158,
78.55625153,52.27453995,
78.56874847,49.51247025,
78.58125305,48.84839249,
78.59375,47.77721024,
78.60625458,51.97925949,
78.61875153,54.01331711,
78.63124847,47.91719818,
78.64375305,49.51205444,
78.65625,49.64720917,
78.66875458,48.13977051,
78.68125153,52.62492371,
78.69374847,48.96025467,
78.70625305,49.41448975,
78.71875,50.54749298,
78.73125458,51.04259872,
78.74375153,50.50115585,
78.75624847,48.30121613,
78.76875305,53.70137787,
78.78125,50.3569603,
78.79375458,49.0704422,
78.80625153,51.07188034,
78.81874847,53.64424133,
78.83125305,51.82268524,
78.84375,51.84244156,
78.85625458,51.23836899,
78.86875153,51.73986816,
78.88124847,48.95913696,
78.89375305,49.48479843,
78.90625,53.78846741,
78.91875458,51.60712051,
78.93125153,52.42091751,
78.94374847,49.18453979,
78.95625305,50.08262253,
78.96875,50.05761337,
78.98125458,52.53599548,
78.99375153,51.40983582,
79.00624847,48.05996704,
79.01875305,49.99355698,
79.03125,51.25241089,
79.04375458,50.8122139,
79.05625153,50.88696289,
79.06874847,48.49328995,
79.08125305,52.11267471,
79.09375,51.30823517,
79.10625458,50.18637085,
79.11875153,53.66169739,
79.13124847,50.52985382,
79.14375305,53.36754227,
79.15625,51.08280182,
79.16875458,49.47221375,
79.18125153,50.24352646,
79.19374847,52.0737915,
79.20625305,50.44999313,
79.21875,51.39707947,
79.23125458,48.36469269,
79.24375153,48.64017105,
79.25624847,49.77145767,
79.26875305,47.14231491,
79.28125,50.72083664,
79.29375458,48.32523727,
79.30625153,52.35056686,
79.31874847,51.20598602,
79.33125305,49.83346176,
79.34375,50.32878113,
79.35625458,49.28315353,
79.36875153,51.41355896,
79.38124847,52.07792282,
79.39375305,49.80156326,
79.40625,53.1821022,
79.41875458,50.30105209,
79.43125153,52.22832489,
79.44374847,50.43132401,
79.45625305,51.31157684,
79.46875,49.35487747,
79.48125458,52.20061493,
79.49375153,50.43522644,
79.50624847,48.2204361,
79.51875305,49.37001801,
79.53125,47.48603439,
79.54375458,51.17406845,
79.55625153,50.43320847,
79.56874847,49.41266632,
79.58125305,50.94726181,
79.59375,51.52048111,
79.60625458,49.30029297,
79.61875153,51.93627548,
79.63124847,48.38075256,
79.64375305,52.25714493,
79.65625,47.86367798,
79.66875458,49.84817505,
79.68125153,50.35506821,
79.69374847,49.38749313,
79.70625305,49.3858757,
79.71875,47.67396927,
79.73125458,49.35567093,
79.74375153,52.34542847,
79.75624847,53.47385025,
79.76875305,52.65185547,
79.78125,50.13781357,
79.79375458,51.28205109,
79.80625153,49.55070496,
79.81874847,49.46678543,
79.83125305,50.53118896,
79.84375,51.91960907,
79.85625458,51.15511703,
79.86875153,47.078125,
79.88124847,50.0574646,
79.89375305,49.50999069,
79.90625,49.39363098,
79.91875458,50.33599472,
79.93125153,50.35971069,
79.94374847,49.57724762,
79.95625305,48.34506226,
79.96875,49.92773819,
79.98125458,52.77246475,
79.99375153,48.76803207,
80.00624847,50.17829514,
80.01875305,52.19573593,
80.03125,49.55070496,
80.04375458,49.6236763,
80.05625153,50.45113754,
80.06874847,52.90535355,
80.08125305,47.76820374,
80.09375,52.17502213,
80.10625458,51.40807343,
80.11875153,50.95375061,
80.13124847,51.96435547,
80.14375305,51.12915421,
80.15625,53.18716812,
80.16875458,50.11006165,
80.18125153,50.56468201,
80.19374847,50.83877563,
80.20625305,54.01350021,
80.21875,50.62804413,
80.23125458,47.04402542,
80.24375153,49.27684784,
80.25624847,52.14412689,
80.26875305,48.82889938,
80.28125,49.57616425,
80.29375458,50.24541473,
80.30625153,47.65478516,
80.31874847,51.36626053,
80.33125305,48.85951614,
80.34375,50.8733902,
80.35625458,53.70746613,
80.36875153,51.01659012,
80.38124847,52.23595428,
80.39375305,53.44849014,
80.40625,52.75963593,
80.41875458,51.01910019,
80.43125153,50.72556686,
80.44374847,51.07188034,
80.45625305,49.18864059,
80.46875,50.79974365,
80.48125458,51.22608566,
80.49375153,52.17518997,
80.50624847,53.58304214,
80.51875305,49.09819794,
80.53125,54.5873909,
80.54375458,50.14562607,
80.55625153,56.22540665,
80.56874847,49.92492676,
80.58125305,52.33668518,
80.59375,50.50115585,
80.60625458,50.51664734,
80.61875153,51.19187164,
80.63124847,53.8031044,
80.64375305,50.35787582,
80.65625,50.52713013,
80.66875458,51.94639587,
80.68125153,51.25589752,
80.69374847,49.26171112,
80.70625305,53.77165985,
80.71875,52.78063965,
80.73125458,52.13454056,
80.74375153,52.51780319,
80.75624847,50.41698456,
80.76875305,51.45356369,
80.78125,51.09674072,
80.79375458,48.92926788,
80.80625153,50.59678268,
80.81874847,50.69301987,
80.83125305,52.2513237,
80.84375,49.40839767,
80.85625458,46.89105988,
80.86875153,52.20832443,
80.88124847,51.15866852,
80.89375305,53.42237091,
80.90625,50.40091705,
80.91875458,53.45669556,
80.93125153,50.26656342,
80.94374847,49.5223732,
80.95625305,52.64519501,
80.96875,50.69708633,
80.98125458,50.05820847,
80.99375153,51.66775894,
81.00624847,49.79144669,
81.01875305,51.39240646,
81.03125,51.80094147,
81.04375458,48.59624863,
81.05625153,52.87733459,
81.06874847,49.50369263,
81.08125305,47.73514557,
81.09375,52.13449097,
81.10625458,52.01427841,
81.11875153,51.92991257,
81.13124847,50.01918793,
81.14375305,48.46037292,
81.15625,50.78485489,
81.16875458,48.2258873,
81.18125153,47.92457962,
81.19374847,50.15752792,
81.20625305,49.16358185,
81.21875,53.32122421,
81.23125458,47.80524445,
81.24375153,51.93008804,
81.25624847,51.4385376,
81.26875305,49.96166611,
81.28125,50.2163353,
81.29375458,51.19937897,
81.30625153,52.10175323,
81.31874847,51.15574265,
81.33125305,49.92416382,
81.34375,48.78048706,
81.35625458,52.64526367,
81.36875153,51.7044754,
81.38124847,49.0773468,
81.39375305,50.87520599,
81.40625,51.45929337,
81.41875458,46.38647079,
81.43125153,49.57308578,
81.44374847,52.32781982,
81.45625305,50.87378693,
81.46875,52.93663406,
81.48125458,52.221241,
81.49375153,51.70869064,
81.50624847,51.71543884,
81.51875305,50.19355011,
81.53125,48.35054398,
81.54375458,48.61725235,
81.55625153,47.35837173,
81.56874847,51.85651398,
81.58125305,51.84623337,
81.59375,48.62257004,
81.60625458,48.95461273,
81.61875153,51.66330719,
81.63124847,49.71294403,
81.64375305,54.55626678,
81.65625,52.40118408,
81.66875458,50.68947601,
81.68125153,47.92778778,
81.69374847,50.63938904,
81.70625305,55.31314087,
81.71875,47.81178665,
81.73125458,47.37109375,
81.74375153,51.84139633,
81.75624847,51.7857132,
81.76875305,48.38299179,
81.78125,49.37174988,
81.79375458,49.27312469,
81.80625153,51.86987686,
81.81874847,50.23364258,
81.83125305,50.87152863,
81.84375,51.37380219,
81.85625458,47.52705002,
81.86875153,52.46113968,
81.88124847,51.46778488,
81.89375305,52.24926758,
81.90625,51.21018982,
81.91875458,50.0953598,
81.93125153,54.15860748,
81.94374847,50.41908646,
81.95625305,50.11006165,
81.96875,51.33496475,
81.98125458,50.04537964,
81.99375153,51.33758163,
82.00624847,51.06934357,
82.01875305,50.23954391,
82.03125,50.84963989,
82.04375458,48.8273735,
82.05625153,51.1334343,
82.06874847,52.95471954,
82.08125305,51.35375595,
82.09375,49.20144272,
82.10625458,52.29007339,
82.11875153,49.38271713,
82.13124847,49.07348251,
82.14375305,47.286129,
82.15625,51.01781464,
82.16875458,48.75817108,
82.18125153,51.27873993,
82.19374847,49.77890015,
82.20625305,52.24267578,
82.21875,52.00613403,
82.23125458,51.36106873,
82.24375153,55.00127792,
82.25624847,51.99045563,
82.26875305,52.57099152,
82.28125,47.88732529,
82.29375458,45.94734192,
82.30625153,49.36224747,
82.31874847,53.28596878,
82.33125305,49.03354263,
82.34375,52.37971878,
82.35625458,51.07831955,
82.36875153,49.87911987,
82.38124847,52.38769531,
82.39375305,53.27657318,
82.40625,50.40375137,
82.41875458,48.13920975,
82.43125153,49.90353775,
82.44374847,50.5956192,
82.45625305,48.49027634,
82.46875,50.97087479,
82.48125458,52.81690216,
82.49375153,49.78662872,
82.50624847,49.31929016,
82.51875305,49.22382736,
82.53125,50.07134247,
82.54375458,52.78629684,
82.55625153,49.48083496,
82.56874847,47.48387146,
82.58125305,50.93422318,
82.59375,50.45161438,
82.60625458,47.114254,
82.61875153,48.85868454,
82.63124847,49.7480278,
82.64375305,49.31367493,
82.65625,52.29179764,
82.66875458,49.61425781,
82.68125153,55.3054657,
82.69374847,48.47004318,
82.70625305,49.20144272,
82.71875,49.99363708,
82.73125458,50.53089523,
82.74375153,51.44242859,
82.75624847,47.21303177,
82.76875305,49.44845963,
82.78125,49.62972641,
82.79375458,50.47278595,
82.80625153,50.06936646,
82.81874847,52.8639946,
82.83125305,50.27225494,
82.84375,53.95039368,
82.85625458,51.25284576,
82.86875153,51.64919281,
82.88124847,48.90961838,
82.89375305,51.91532135,
82.90625,50.260849,
82.91875458,52.44534302,
82.93125153,47.98392105,
82.94374847,52.14957809,
82.95625305,52.79265213,
82.96875,53.4311142,
82.98125458,49.858284,
82.99375153,47.49172592,
83.00624847,51.20946884,
83.01875305,47.71625137,
83.03125,53.27399826,
83.04375458,51.91152191,
83.05625153,49.00712967,
83.06874847,52.3932724,
83.08125305,49.64084244,
83.09375,51.91988754,
83.10625458,49.07110596,
83.11875153,49.65179443,
83.13124847,55.03895569,
83.14375305,49.09627151,
83.15625,50.98934555,
83.16875458,52.94042587,
83.18125153,51.70016479,
83.19374847,52.23786163,
83.20625305,48.05580521,
83.21875,50.05068207,
83.23125458,51.89519501,
83.24375153,52.45776749,
83.25624847,53.19015884,
83.26875305,53.29981232,
83.28125,52.25714493,
83.29375458,54.60317612,
83.30625153,54.50543594,
83.31874847,51.16521072,
83.33125305,52.49110413,
83.34375,51.42856979,
83.35625458,49.30582809,
83.36875153,50.20697021,
83.38124847,50.6075592,
83.39375305,48.94832611,
83.40625,48.65143967,
83.41875458,50.40924835,
83.43125153,49.42192841,
83.44374847,53.9317131,
83.45625305,51.11452484,
83.46875,50.53831482,
83.48125458,48.19433594,
83.49375153,53.30272675,
83.50624847,49.33538055,
83.51875305,52.26436615,
83.53125,51.36681366,
83.54375458,50.24478149,
83.55625153,51.73064804,
83.56874847,52.83406067,
83.58125305,49.00204849,
83.59375,46.47599411,
83.60625458,51.68453217,
83.61875153,52.43200684,
83.63124847,49.80792236,
83.64375305,50.47558594,
83.65625,52.6648941,
83.66875458,54.26656342,
83.68125153,48.16305161,
83.69374847,50.43341064,
83.70625305,49.40895462,
83.71875,52.67891693,
83.73125458,49.85374451,
83.74375153,50.79974365,
83.75624847,49.83943176,
83.76875305,51.48936081,
83.78125,52.55198669,
83.79375458,48.17004013,
83.80625153,49.78881454,
83.81874847,45.26221466,
83.83125305,52.30098724,
83.84375,52.34053421,
83.85625458,49.5175209,
83.86875153,49.31472015,
83.88124847,51.68056488,
83.89375305,49.58037186,
83.90625,54.10471344,
83.91875458,49.02464294,
83.93125153,50.76468277,
83.94374847,47.62519455,
83.95625305,55.26446915,
83.96875,50.65050125,
83.98125458,53.38940048,
83.99375153,51.81015778,
84.00624847,50.13497925,
84.01875305,52.9884491,
84.03125,51.52793503,
84.04375458,51.09944916,
84.05625153,52.2875824,
84.06874847,50.68475723,
84.08125305,46.10109329,
84.09375,50.79324722,
84.10625458,51.02040863,
84.11875153,52.14368439,
84.13124847,51.5998497,
84.14375305,48.91719818,
84.15625,50.68717575,
84.16875458,53.10292435,
84.18125153,49.53520966,
84.19374847,51.4977684,
84.20625305,49.65167999,
84.21875,51.36723709,
84.23125458,53.61691284,
84.24375153,52.84015656,
84.25624847,49.66932297,
84.26875305,48.24673843,
84.28125,52.53236008,
84.29375458,49.58677673,
84.30625153,52.03649139,
84.31874847,50.55029297,
84.33125305,50.06418228,
84.34375,53.12899017,
84.35625458,51.28205109,
84.36875153,54.30210495,
84.38124847,52.34747696,
84.39375305,56.95551682,
84.40625,51.61943436,
84.41875458,49.55185699,
84.43125153,52.18833542,
84.44374847,51.20020294,
84.45625305,50.60240936,
84.46875,51.79837799,
84.48125458,51.3307991,
84.49375153,49.27610016,
84.50624847,51.25226212,
84.51875305,47.67959213,
84.53125,51.55161285,
84.54375458,48.98114014,
84.55625153,50.56970978,
84.56874847,51.66302872,
84.58125305,51.86880493,
84.59375,49.23273468,
84.60625458,51.45101929,
84.61875153,52.03127289,
84.63124847,49.52554321,
84.64375305,51.19672394,
84.65625,50.0384903,
84.66875458,48.56115341,
84.68125153,53.31991959,
84.69374847,49.94381332,
84.70625305,52.77212524,
84.71875,50.66666794,
84.73125458,52.95084,
84.74375153,50.42779541,
84.75624847,52.89382935,
84.76875305,49.98087692,
84.78125,48.88945389,
84.79375458,46.51760483,
84.80625153,54.44972229,
84.81874847,50.42658615,
84.83125305,48.23395157,
84.84375,53.69551468,
84.85625458,51.3307991,
84.86875153,51.176548,
84.88124847,51.83119965,
84.89375305,48.10865784,
84.90625,52.32849503,
84.91875458,49.59939194,
84.93125153,49.37343216,
84.94374847,52.32781982,
84.95625305,48.30792999,
84.96875,46.447052,
84.98125458,50.01259613,
84.99375153,51.60564804,
85.00624847,52.96112442,
85.01875305,52.15850067,
85.03125,54.09466553,
85.04375458,54.99164581,
85.05625153,51.55935669,
85.06874847,49.27124786,
85.08125305,54.78087997,
85.09375,48.87881088,
85.10625458,50.7282753,
85.11875153,50.2638855,
85.13124847,47.04843521,
85.14375305,48.64453888,
85.15625,48.92692566,
85.16875458,50.64238739,
85.18125153,51.24952316,
85.19374847,48.42458725,
85.20625305,52.88461685,
85.21875,50.96262741,
85.23125458,51.75718689,
85.24375153,50.79164124,
85.25624847,50.26151276,
85.26875305,54.11585236,
85.28125,49.2905159,
85.29375458,49.08517456,
85.30625153,48.68603134,
85.31874847,54.20267105,
85.33125305,49.81712723,
85.34375,50.23006058,
85.35625458,53.46985245,
85.36875153,54.22688293,
85.38124847,48.93317795,
85.39375305,54.3795166,
85.40625,50.88832474,
85.41875458,52.25269699,
85.43125153,50.54917526,
85.44374847,49.92300034,
85.45625305,52.0859642,
85.46875,50.328228,
85.48125458,50.94892502,
85.49375153,50.49213791,
85.50624847,50.88383865,
85.51875305,48.54247284,
85.53125,50.96262741,
85.54375458,48.98558426,
85.55625153,50.10647583,
85.56874847,50.77290344,
85.58125305,50.98435211,
85.59375,51.19798279,
85.60625458,50.97988892,
85.61875153,48.82390594,
85.63124847,51.16279221,
85.64375305,51.35411453,
85.65625,51.43371582,
85.66875458,51.70324326,
85.68125153,51.72865295,
85.69374847,51.23266602,
85.70625305,48.27051926,
85.71875,52.16268539,
85.73125458,50.49594116,
85.74375153,49.43647766,
85.75624847,48.30237198,
85.76875305,53.54804993,
85.78125,49.07195663,
85.79375458,52.63830185,
85.80625153,49.90949249,
85.81874847,49.40635681,
85.83125305,49.97482681,
85.84375,51.81542969,
85.85625458,51.62203979,
85.86875153,50.25316238,
85.88124847,47.87165451,
85.89375305,50.64110947,
85.90625,51.80493927,
85.91875458,51.94150162,
85.93125153,52.14841461,
85.94374847,47.79600525,
85.95625305,50.06936646,
85.96875,51.63663864,
85.98125458,51.25284576,
85.99375153,52.12479019,
86.00624847,50.77039719,
86.01875305,52.07266998,
86.03125,46.93413925,
86.04375458,48.77116776,
86.05625153,53.06276703,
86.06874847,53.82145309,
86.08125305,53.4704361,
86.09375,52.04886627,
86.10625458,53.58719254,
86.11875153,49.71537018,
86.13124847,50.86912155,
86.14375305,52.55217361,
86.15625,49.33875656,
86.16875458,48.90282059,
86.18125153,52.51368713,
86.19374847,48.91864395,
86.20625305,50.42016983,
86.21875,50.95541382,
86.23125458,49.54335022,
86.24375153,52.9046936,
86.25624847,50.24494171,
86.26875305,51.14073181,
86.28125,49.57832718,
86.29375458,51.40069962,
86.30625153,48.83335495,
86.31874847,49.63910294,
86.33125305,54.14053345,
86.34375,48.9895134,
86.35625458,51.67759323,
86.36875153,48.97959137,
86.38124847,51.57409668,
86.39375305,49.25107956,
86.40625,54.43393707,
86.41875458,48.93081665,
86.43125153,50.20650482,
86.44374847,49.2749939,
86.45625305,51.69014359,
86.46875,48.75804901,
86.48125458,50.90164948,
86.49375153,53.19419861,
86.50624847,52.07805252,
86.51875305,50.50374603,
86.53125,50.15197372,
86.54375458,51.41485596,
86.55625153,51.75038147,
86.56874847,54.59404373,
86.58125305,50.04423141,
86.59375,53.25894165,
86.60625458,48.95806885,
86.61875153,51.09489059,
86.63124847,52.51198959,
86.64375305,48.19734573,
86.65625,50.7405014,
86.66875458,49.16344833,
86.68125153,49.60569763,
86.69374847,55.74193573,
86.70625305,50.18328857,
86.71875,50.67907333,
86.73125458,52.13631821,
86.74375153,48.06322098,
86.75624847,51.76941299,
86.76875305,52.57142639,
86.78125,48.7708168,
86.79375458,50.22595215,
86.80625153,48.78971481,
86.81874847,47.99490738,
86.83125305,52.20417786,
86.84375,50.18915558,
86.85625458,48.82413101,
86.86875153,51.31430054,
86.88124847,54.30038834,
86.89375305,51.88199615,
86.90625,51.56108475,
86.91875458,51.8518486,
86.93125153,51.01010132,
86.94374847,52.64496613,
86.95625305,51.68510818,
86.96875,53.04270935,
86.98125458,51.00366211,
86.99375153,52.2503891,
87.00624847,53.80593872,
87.01875305,49.58359909,
87.03125,52.18941116,
87.04375458,52.30098724,
87.05625153,55.14289474,
87.06874847,51.3690033,
87.08125305,50.4255867,
87.09375,50.51636505,
87.10625458,49.23511887,
87.11875153,49.35326004,
87.13124847,49.65343475,
87.14375305,54.06771088,
87.15625,50.7692337,
87.16875458,51.22816086,
87.18125153,50.64902115,
87.19374847,53.73455048,
87.20625305,50.89513779,
87.21875,50.10095978,
87.23125458,55.6396637,
87.24375153,51.10042953,
87.25624847,52.56523514,
87.26875305,47.91850281,
87.28125,47.97620773,
87.29375458,49.31994629,
87.30625153,54.20991898,
87.31874847,53.75789642,
87.33125305,48.58757019,
87.34375,49.02209854,
87.35625458,53.2648201,
87.36875153,55.28600693,
87.38124847,51.06328964,
87.39375305,49.55413818,
87.40625,51.27231216,
87.41875458,52.96769333,
87.43125153,54.8067131,
87.44374847,49.78244019,
87.45625305,49.48999023,
87.46875,48.02223969,
87.48125458,53.00217438,
87.49375153,53.12339783,
87.50624847,52.96310425,
87.51875305,52.97338486,
87.53125,49.59513855,
87.54375458,48.11953735,
87.55625153,49.8143158,
87.56874847,49.66971588,
87.58125305,51.68654633,
87.59375,49.63095093,
87.60625458,51.7044754,
87.61875153,51.63113403,
87.63124847,51.67667389,
87.64375305,48.63031006,
87.65625,49.94310379,
87.66875458,53.3693428,
87.68125153,51.58780289,
87.69374847,50.64918518,
87.70625305,51.78481674,
87.71875,53.57143021,
87.73125458,52.0310936,
87.74375153,49.88517761,
87.75624847,50.35054398,
87.76875305,47.47925949,
87.78125,52.95629883,
87.79375458,50.22364044,
87.80625153,51.26910019,
87.81874847,50.96960068,
87.83125305,50.54240799,
87.84375,51.97452545,
87.85625458,54.19469452,
87.86875153,48.80201721,
87.88124847,51.03218079,
87.89375305,45.68722916,
87.90625,51.29179382,
87.91875458,49.53010178,
87.93125153,48.92268753,
87.94374847,50.1375351,
87.95625305,48.530159,
87.96875,49.06959152,
87.98125458,50.06989288,
87.99375153,49.34503555,
88.00624847,52.63819122,
88.01875305,47.3190155,
88.03125,50.84962463,
88.04375458,49.88985443,
88.05625153,47.66695786,
88.06874847,49.9874382,
88.08125305,50.38129807,
88.09375,52.18276596,
88.10625458,52.12672043,
88.11875153,51.61619949,
88.13124847,50.32488251,
88.14375305,48.15200424,
88.15625,53.80826187,
88.16875458,50.23468399,
88.18125153,50.67907333,
88.19374847,50.18013382,
88.20625305,47.73452377,
88.21875,50.7282753,
88.23125458,52.28590012,
88.24375153,51.51021576,
88.25624847,51.85561752,
88.26875305,51.10710526,
88.28125,49.69803619,
88.29375458,54.57340622,
88.30625153,53.28392792,
88.31874847,51.63316345,
88.33125305,49.68153,
88.34375,49.542202,
88.35625458,52.80321121,
88.36875153,52.39064407,
88.38124847,51.18507004,
88.39375305,49.88033676,
88.40625,51.28205109,
88.41875458,56.69191742,
88.43125153,49.83598328,
88.44374847,50.61728668,
88.45625305,52.58397675,
88.46875,53.83835602,
88.48125458,49.84817505,
88.49375153,48.96421814,
88.50624847,52.83999634,
88.51875305,51.55029297,
88.53125,53.06484222,
88.54375458,50.66633224,
88.55625153,48.83308029,
88.56874847,49.90618896,
88.58125305,49.62934875,
88.59375,50.71553802,
88.60625458,52.01576996,
88.61875153,52.49842072,
88.63124847,51.32429123,
88.64375305,52.77777863,
88.65625,48.02831268,
88.66875458,51.42049026,
88.68125153,48.77736282,
88.69374847,55.92728043,
88.70625305,52.46155548,
88.71875,49.15944672,
88.73125458,50.27645493,
88.74375153,51.44193268,
88.75624847,55.29663849,
88.76875305,49.08517456,
88.78125,50.08743286,
88.79375458,49.30467987,
88.80625153,52.40396881,
88.81874847,50.85823441,
88.83125305,53.54449463,
88.84375,48.9192276,
88.85625458,46.73495483,
88.86875153,54.5752449,
88.88124847,49.77549744,
88.89375305,51.43777847,
88.90625,51.91326523,
88.91875458,47.6310463,
88.93125153,52.70371246,
88.94374847,51.33417892,
88.95625305,51.38799286,
88.96875,52.12550735,
88.98125458,51.26574326,
88.99375153,52.07546997,
89.00624847,50.68031311,
89.01875305,51.39891052,
89.03125,50.77978897,
89.04375458,50.73280716,
89.05625153,50.4402504,
89.06874847,50.63291168,
89.08125305,52.03620148,
89.09375,52.09656906,
89.10625458,53.29153824,
89.11875153,50,
89.13124847,50.2595253,
89.14375305,52.49905396,
89.15625,50.80451202,
89.16875458,53.28439713,
89.18125153,51.03708267,
89.19374847,51.99532318,
89.20625305,50.99581528,
89.21875,52.95471954,
89.23125458,52.06485748,
89.24375153,49.69727707,
89.25624847,53.19968796,
89.26875305,53.03030396,
89.28125,51.57375717,
89.29375458,50.09896088,
89.30625153,46.90265656,
89.31874847,52.71103287,
89.33125305,53.87075806,
89.34375,52.83982468,
89.35625458,53.81944275,
89.36875153,50.77733231,
89.38124847,48.14060211,
89.39375305,51.22382355,
89.40625,51.86136246,
89.41875458,47.81543732,
89.43125153,48.79586411,
89.44374847,50.0316658,
89.45625305,49.40438843,
89.46875,53.4322319,
89.48125458,54.29162598,
89.49375153,51.27550888,
89.50624847,51.38673782,
89.51875305,51.96628952,
89.53125,49.83431244,
89.54375458,51.90952682,
89.55625153,48.73190689,
89.56874847,47.60718155,
89.58125305,51.27544403,
89.59375,52.75347519,
89.60625458,48.89609528,
89.61875153,50.62650299,
89.63124847,50.33557129,
89.64375305,54.55942535,
89.65625,49.8127327,
89.66875458,47.08926392,
89.68125153,50.69124222,
89.69374847,49.60905838,
89.70625305,51.24968338,
89.71875,47.94960785,
89.73125458,51.09114075,
89.74375153,51.14661026,
89.75624847,52.31882095,
89.76875305,54.40120697,
89.78125,49.87911987,
89.79375458,49.49866486,
89.80625153,52.36335754,
89.81874847,51.98082352,
89.83125305,50.91830444,
89.84375,52.43871689,
89.85625458,48.40764236,
89.86875153,50.25510025,
89.88124847,51.66519165,
89.89375305,52.93737793,
89.90625,53.58312607,
89.91875458,51.66901398,
89.93125153,49.68314362,
89.94374847,51.16696548,
89.95625305,53.5573616,
89.96875,51.94973755,
89.98125458,50.5089035,
89.99375153,50.93183899,
90.00624847,48.5486145,
90.01875305,50.70063782,
90.03125,50.38759995,
90.04375458,54.72380066,
90.05625153,49.20534134,
90.06874847,51.03092575,
90.08125305,53.61275482,
90.09375,49.7493248,
90.10625458,50.01909256,
90.11875153,48.29255676,
90.13124847,53.94032288,
90.14375305,48.78353119,
90.15625,52.87123871,
90.16875458,48.82199097,
90.18125153,52.37002945,
90.19374847,51.40186691,
90.20625305,48.20043182,
90.21875,49.5983696,
90.23125458,48.67426682,
90.24375153,48.89975357,
90.25624847,51.8499527,
90.26875305,49.99362183,
90.28125,54.85338593,
90.29375458,49.14502716,
90.30625153,50.68528748,
90.31874847,51.817379,
90.33125305,50.26285172,
90.34375,51.41025925,
90.35625458,51.24564362,
90.36875153,54.86032104,
90.38124847,52.18476868,
90.39375305,51.7832222,
90.40625,50.62009811,
90.41875458,50.35143661,
90.43125153,50.9223175,
90.44374847,51.21671295,
90.45625305,48.79610443,
90.46875,46.95253754,
90.48125458,52.36486435,
90.49375153,52.21699905,
90.50624847,47.99597931,
90.51875305,51.72842789,
90.53125,53.01388931,
90.54375458,50.01253128,
90.55625153,51.19410706,
90.56874847,53.74858856,
90.58125305,49.70610809,
90.59375,52.8506546,
90.60625458,50.48348618,
90.61875153,50.55193329,
90.63124847,53.40420151,
90.64375305,54.28318405,
90.65625,49.76632309,
90.66875458,52.70475006,
90.68125153,53.56033325,
90.69374847,52.89256287,
90.70625305,49.98731232,
90.71875,53.46187592,
90.73125458,56.71756744,
90.74375153,48.17556381,
90.75624847,50.15792847,
90.76875305,50.98895264,
90.78125,49.94877243,
90.79375458,50.97148514,
90.80625153,54.04732513,
90.81874847,51.59082413,
90.83125305,50.56108856,
90.84375,52.45734787,
90.85625458,56.270504,
90.86875153,50.292099,
90.88124847,56.68067932,
90.89375305,51.02440262,
90.90625,49.38433456,
90.91875458,51.62524033,
90.93125153,54.21762466,
90.94374847,50.38167953,
90.95625305,51.93008804,
90.96875,50.4435997,
90.98125458,51.42710495,
90.99375153,50.71818924,
91.00624847,51.86238861,
91.01875305,50.4078064,
91.03125,49.0034256,
91.04375458,51.80094147,
91.05625153,50.06352997,
91.06874847,48.78048706,
91.08125305,50.86705017,
91.09375,49.79360199,
91.10625458,48.38090515,
91.11875153,50.18468857,
91.13124847,51.58831024,
91.14375305,53.53016663,
91.15625,52.63158035,
91.16875458,51.65864944,
91.18125153,51.79132462,
91.19374847,50.30891418,
91.20625305,51.56328964,
91.21875,50.15236282,
91.23125458,53.72055435,
91.24375153,50.49230194,
91.25624847,50.78274155,
91.26875305,52.94340134,
91.28125,51.90398407,
91.29375458,51.67562103,
91.30625153,50.56393433,
91.31874847,52.41169739,
91.33125305,52.55140686,
91.34375,49.11515808,
91.35625458,50.72834015,
